Video_ID,Upload_Date,Length_Minutes,Views,Ads_Revenue,Sponsorship_Revenue,Donations,Total_Revenue,Expenses,Net_Profit
6948,2021-04-14,13.9,8551,48.27,41.8,23.21,113.28,64.49,48.79
6949,2022-02-03,5.7,11947,942.61,41.56,214.75,1198.93,70.22,1128.71
6950,2023-08-02,11.0,8295,97.69,900.0,21.99,1019.68,20.2,999.48
6951,2021-03-21,5.0,3077,160.23,140.66,11.07,311.95,86.28,225.67
6952,2022-11-25,9.9,3784,157.98,85.41,39.25,282.65,54.68,227.97
6953,2022-01-24,6.7,5042,157.47,44.48,300.0,501.95,56.73,445.22
6954,2022-11-12,12.6,133704,96.55,44.41,112.85,253.82,54.74,199.08
6955,2021-08-16,13.1,3469,621.89,44.79,20.54,687.22,63.18,624.04
6956,2023-01-15,13.5,2006,137.96,34.31,14.27,186.53,69.72,116.81
6957,2021-04-28,7.6,1753,115.5,81.27,12.02,208.79,78.72,130.07
6958,2021-03-19,9.5,4791,204.38,43.88,45.63,293.89,38.28,255.61
6959,2021-09-05,8.2,9474,298.78,47.29,19.39,365.46,88.39,277.08
6960,2020-02-20,9.6,7866,96.41,200.74,20.58,317.72,83.38,234.35
6961,2020-12-26,11.0,12073,100.19,41.37,36.99,178.55,72.51,106.04
6962,2023-03-08,8.1,544,967.17,73.02,44.79,1084.99,58.44,1026.55
6963,2020-03-29,9.1,771,85.86,36.02,21.13,143.02,55.79,87.23
6964,2022-08-07,14.7,3652,129.01,900.0,98.32,1127.32,78.86,1048.46
6965,2023-04-07,12.7,564822,54.77,69.3,20.53,144.6,85.82,58.78
6966,2022-05-01,4.6,23681,121.67,45.63,49.46,216.76,64.67,152.09
6967,2019-05-30,8.0,3288,205.06,58.92,12.14,276.12,34.95,241.18
6968,2021-01-28,5.2,312429,83.35,44.3,14.71,142.36,68.69,73.67
6969,2021-02-17,10.6,230,54.3,883.22,300.0,1237.52,40.38,1197.14
6970,2021-08-30,3.6,1002,125.77,53.29,12.24,191.29,42.94,148.35
6971,2021-02-01,11.7,5495,164.53,49.98,17.35,231.86,94.51,137.35
6972,2021-09-28,4.9,2265,68.28,68.63,29.86,166.77,49.84,116.93
6973,2023-03-19,4.2,2382,66.03,54.32,22.26,142.62,72.85,69.77
6974,2022-11-17,3.4,2118,61.78,77.15,16.09,155.01,59.14,95.87
6975,2022-09-01,1.9,4084,198.9,74.79,222.89,496.58,66.07,430.51
6976,2019-03-17,7.3,2394,56.66,94.52,11.74,162.92,73.58,89.34
6977,2020-08-21,7.3,42839,64.53,47.6,36.04,148.17,58.02,90.15
6978,2022-07-17,4.3,45309,67.42,96.39,31.77,195.59,55.18,140.41
6979,2019-08-13,4.2,272,91.76,147.4,12.86,252.03,51.98,200.05
6980,2023-04-03,11.5,1596,691.53,31.91,52.36,775.79,67.87,707.92
6981,2019-04-23,9.5,1362,71.31,51.73,191.22,314.26,66.18,248.08
6982,2019-09-08,9.4,4961,223.63,103.82,10.43,337.88,75.38,262.5
6983,2022-06-10,6.0,1948,95.01,63.95,14.56,173.52,42.58,130.93
6984,2021-04-20,5.4,6532,83.07,39.44,14.31,136.82,68.59,68.23
6985,2023-12-20,2.2,2228,126.21,64.49,16.58,207.29,80.5,126.79
6986,2020-12-14,11.1,369,395.66,136.89,25.2,557.74,67.11,490.63
6987,2022-01-11,12.3,12182,126.68,36.16,24.66,187.5,49.45,138.05
6988,2019-05-05,10.0,5990,62.35,39.46,16.46,118.26,58.7,59.57
6989,2022-04-13,7.0,477,1500.0,46.29,65.14,1611.43,93.26,1518.18
6990,2021-12-28,6.3,2430,222.57,67.01,10.47,300.05,61.92,238.13
6991,2021-12-06,10.2,1997,59.04,74.89,69.73,203.66,18.36,185.29
6992,2021-06-02,12.0,5003,1500.0,57.37,23.28,1580.65,46.31,1534.33
6993,2022-07-03,10.4,2740,63.15,46.71,23.41,133.27,48.61,84.66
6994,2023-10-17,6.7,755,54.94,128.97,50.0,233.92,73.36,160.56
6995,2019-01-30,11.4,250,282.71,61.62,48.73,393.06,30.35,362.72
6996,2019-10-08,10.9,40547,66.1,327.9,15.37,409.38,61.32,348.06
6997,2021-07-12,10.6,28984,206.91,44.98,22.93,274.82,69.23,205.59
6998,2022-06-14,4.0,4324,62.79,42.06,33.98,138.83,82.03,56.8
6999,2022-06-25,3.7,2986,126.47,90.15,26.53,243.15,82.57,160.58
7000,2020-01-03,6.6,3461,218.15,900.0,67.79,1185.94,74.7,1111.24
7001,2020-05-09,13.0,76288,62.25,98.25,26.18,186.67,59.26,127.41
7002,2021-11-14,8.6,7818,62.09,40.06,300.0,402.15,55.16,346.99
7003,2023-05-29,3.5,97611,139.66,86.64,18.18,244.48,76.47,168.02
7004,2020-12-18,7.3,471,56.22,37.97,17.28,111.47,10.0,101.47
7005,2023-02-22,6.9,13885,68.66,30.71,64.02,163.4,40.99,122.4
7006,2021-10-13,13.0,892,158.27,31.97,13.91,204.15,47.28,156.87
7007,2023-02-26,8.1,2349,63.85,44.32,22.97,131.14,58.63,72.5
7008,2022-08-30,8.2,56070,82.15,229.31,15.45,326.92,99.44,227.48
7009,2020-08-28,16.6,4249,156.78,138.73,26.75,322.26,28.4,293.86
7010,2020-01-10,6.9,2607,63.76,130.07,15.27,209.1,47.59,161.5
7011,2020-09-30,12.1,8355,97.88,42.47,75.68,216.02,53.53,162.49
7012,2021-11-14,4.3,128,567.49,32.19,16.63,616.3,59.87,556.43
7013,2022-09-19,8.5,7885,60.62,145.48,48.28,254.37,63.28,191.1
7014,2022-10-10,6.1,6163,51.36,115.04,21.4,187.81,53.58,134.23
7015,2019-04-26,10.6,7743,55.14,177.07,13.37,245.58,45.15,200.43
7016,2019-02-17,6.3,4472,119.75,194.21,33.06,347.02,40.64,306.38
7017,2023-10-28,12.0,843,62.9,49.44,10.63,122.97,25.41,97.57
7018,2023-12-07,12.8,2525,76.78,65.12,61.83,203.73,50.28,153.45
7019,2019-04-09,6.5,6843,78.37,269.45,154.16,501.98,42.04,459.94
7020,2023-01-22,9.0,2296,59.82,33.2,225.83,318.85,42.68,276.17
7021,2023-03-27,8.2,7782,92.98,335.82,12.31,441.1,19.94,421.16
7022,2023-06-09,2.1,1309,93.45,124.47,154.47,372.39,73.24,299.15
7023,2020-02-09,5.9,217,82.98,178.09,28.49,289.56,43.68,245.88
7024,2022-05-22,7.0,5279,308.26,39.94,19.66,367.87,90.65,277.22
7025,2020-11-15,6.8,503,223.39,39.94,11.32,274.65,77.8,196.84
7026,2021-06-21,2.3,3575,597.11,119.1,20.0,736.21,54.33,681.88
7027,2020-05-17,9.3,15339,55.56,46.62,22.34,124.51,78.23,46.28
7028,2023-10-11,5.2,717,423.26,151.54,22.15,596.95,51.16,545.79
7029,2023-01-11,3.8,11595,467.08,900.0,33.61,1400.69,73.08,1327.61
7030,2021-06-12,4.0,2686,111.18,49.41,13.05,173.65,78.3,95.35
7031,2023-05-19,7.7,709,60.78,56.07,28.34,145.2,65.09,80.11
7032,2019-09-15,3.6,6980,881.21,34.98,27.33,943.52,21.39,922.13
7033,2021-04-23,8.9,1743,68.8,31.41,22.67,122.89,59.12,63.77
7034,2019-05-01,11.6,390,82.93,36.12,22.63,141.67,36.02,105.65
7035,2021-03-20,4.7,12998,63.7,91.84,17.06,172.6,69.31,103.29
7036,2021-09-04,9.2,981,57.39,36.63,290.07,384.09,81.51,302.58
7037,2019-02-23,11.1,717,53.36,256.83,10.41,320.6,30.02,290.58
7038,2021-10-15,4.2,3783,165.01,31.78,10.54,207.33,16.56,190.77
7039,2022-09-16,9.9,4004,99.67,84.26,49.85,233.78,40.73,193.05
7040,2021-02-22,11.5,48554,89.3,52.28,10.89,152.48,27.86,124.62
7041,2019-08-29,10.2,7207,94.43,40.09,94.62,229.14,78.09,151.04
7042,2023-11-14,8.4,6053,101.14,66.27,17.37,184.78,66.35,118.43
7043,2023-04-03,14.3,1993,315.92,37.23,17.61,370.76,14.88,355.88
7044,2020-04-27,7.9,9818,167.2,28.49,14.6,210.3,66.77,143.52
7045,2021-10-09,5.2,1663,70.87,93.83,11.19,175.89,48.95,126.94
7046,2019-07-06,3.3,7367,393.58,151.31,57.39,602.27,56.15,546.12
7047,2020-10-17,10.1,138,99.25,286.25,16.18,401.68,86.3,315.37
7048,2019-09-19,6.1,2947,141.31,38.13,48.26,227.71,62.98,164.73
7049,2021-08-10,6.1,21529,55.96,64.84,27.04,147.84,45.28,102.56
7050,2022-10-19,5.9,1721,69.2,297.42,11.78,378.41,85.48,292.93
7051,2020-05-05,8.9,1432,80.99,71.68,25.08,177.75,60.32,117.43
7052,2020-03-06,6.5,21897,55.76,247.04,26.9,329.7,60.29,269.41
7053,2019-08-27,3.7,4880,83.75,76.58,15.69,176.02,36.89,139.13
7054,2019-10-31,12.3,891,110.48,68.68,27.53,206.69,60.87,145.82
7055,2019-10-25,5.5,1856,94.08,188.79,52.6,335.46,60.09,275.37
7056,2019-03-17,8.0,12612,77.16,44.91,42.51,164.59,74.75,89.83
7057,2023-09-20,8.5,3142,76.46,43.0,277.81,397.28,105.41,291.87
7058,2022-09-18,8.0,350,58.09,72.86,28.77,159.72,57.76,101.96
7059,2021-09-25,11.3,7589,61.25,141.82,15.72,218.78,67.62,151.16
7060,2023-11-17,9.8,609,124.12,64.19,14.05,202.36,37.03,165.34
7061,2020-10-03,5.8,834,233.01,109.13,43.74,385.88,74.14,311.74
7062,2023-02-06,7.5,15895,880.61,36.47,22.53,939.61,16.49,923.12
7063,2021-04-06,7.5,887,62.28,194.32,13.2,269.8,55.67,214.13
7064,2019-10-10,9.4,16837,68.78,258.13,13.72,340.62,38.64,301.99
7065,2020-08-13,7.4,11038,75.4,74.44,18.53,168.38,72.48,95.9
7066,2019-03-13,7.4,15818,81.3,187.8,13.25,282.36,45.53,236.82
7067,2022-07-10,7.4,4961,95.85,36.61,14.28,146.73,49.22,97.51
7068,2020-12-03,4.8,16199,180.39,92.25,181.43,454.07,41.54,412.53
7069,2020-07-28,7.7,4319,134.25,62.3,13.55,210.11,28.11,182.0
7070,2021-09-26,8.2,13022,63.68,68.92,16.32,148.93,83.28,65.64
7071,2021-06-10,11.1,8433,192.56,171.21,55.35,419.12,46.42,372.71
7072,2019-01-12,8.1,5669,89.43,36.32,12.06,137.81,58.5,79.31
7073,2019-05-21,9.8,1158,64.68,109.41,12.97,187.06,81.54,105.51
7074,2023-11-25,9.2,27,251.67,155.28,21.71,428.65,10.0,418.65
7075,2023-04-28,12.3,2309,86.47,32.78,23.08,142.34,52.18,90.16
7076,2019-01-17,8.8,5685,71.83,142.54,27.19,241.56,86.1,155.45
7077,2021-12-22,8.4,27998,73.38,164.38,12.16,249.91,63.02,186.89
7078,2019-09-10,8.9,2201,129.2,120.33,13.37,262.91,58.46,204.45
7079,2020-04-09,6.9,2687,69.08,348.11,22.03,439.22,42.02,397.21
7080,2020-01-11,11.0,488,47.27,29.52,11.99,88.77,54.42,34.35
7081,2021-09-07,5.3,1607,73.04,32.8,18.34,124.18,57.39,66.79
7082,2020-06-03,12.3,17043,153.14,436.59,11.52,601.25,62.22,539.03
7083,2019-03-31,8.0,8568,54.46,72.01,35.03,161.5,81.72,79.78
7084,2020-12-20,8.1,6639,113.5,30.03,11.1,154.63,58.78,95.85
7085,2021-03-14,5.6,2767,114.17,50.07,13.67,177.91,72.73,105.18
7086,2021-03-06,8.0,24502,87.55,33.02,18.03,138.59,80.63,57.96
7087,2020-09-21,8.6,1570,72.58,153.39,40.6,266.57,85.02,181.55
7088,2022-04-13,6.9,3285,196.06,80.43,22.34,298.84,64.27,234.57
7089,2019-03-17,4.2,1094,66.77,900.0,21.14,987.91,60.18,927.74
7090,2023-06-25,7.3,1874,57.54,73.64,300.0,431.18,55.47,375.71
7091,2021-07-14,6.1,3462,528.25,43.41,12.08,583.74,67.05,516.68
7092,2023-08-14,5.9,3696,96.34,268.68,11.01,376.03,54.88,321.15
7093,2020-02-04,9.3,52301,125.42,92.48,11.36,229.26,55.62,173.63
7094,2023-12-11,11.6,12804,86.07,900.0,25.26,1011.33,67.33,944.0
7095,2021-08-27,8.6,4592,137.73,48.94,11.33,197.99,61.33,136.66
7096,2021-12-30,6.6,8944,87.01,35.87,12.92,135.79,62.95,72.84
7097,2022-04-18,15.8,7977,104.27,60.19,12.17,176.63,65.75,110.88
7098,2022-02-21,9.9,8920,99.97,51.56,13.68,165.21,74.29,90.92
7099,2022-11-05,15.7,47828,106.11,451.69,15.21,573.01,65.78,507.23
7100,2022-08-09,8.7,9819,61.12,247.55,60.98,369.66,49.31,320.34
7101,2021-03-07,5.6,12809,63.1,81.41,13.23,157.73,85.29,72.44
7102,2019-07-14,14.0,65063,106.46,32.83,18.46,157.76,64.55,93.21
7103,2019-08-16,12.8,2742,89.52,32.55,12.81,134.88,77.14,57.74
7104,2022-12-25,14.7,19671,1500.0,43.61,13.87,1557.47,59.52,1497.95
7105,2022-12-30,11.5,2175,80.37,121.26,16.72,218.35,84.79,133.56
7106,2023-12-16,6.5,10944,81.08,43.13,19.15,143.36,60.4,82.96
7107,2020-04-05,3.5,5976,113.23,88.76,77.23,279.23,48.71,230.52
7108,2020-09-09,6.8,9079,58.04,29.79,23.56,111.39,78.4,32.98
7109,2021-11-10,8.0,2703,79.82,37.88,17.45,135.15,28.59,106.55
7110,2019-03-05,5.1,2759,81.43,31.57,14.82,127.82,79.2,48.62
7111,2019-06-14,3.8,4366,50.54,47.85,25.41,123.79,96.59,27.21
7112,2019-01-27,6.0,5456,60.95,228.47,17.7,307.12,71.42,235.7
7113,2022-08-27,8.8,7592,172.56,82.54,14.45,269.56,72.28,197.28
7114,2021-10-08,7.1,1588,75.02,104.15,32.43,211.6,84.35,127.25
7115,2019-10-12,8.5,21673,55.8,34.7,43.5,133.99,58.03,75.96
7116,2023-08-11,12.4,7844,57.89,29.05,13.0,99.94,66.35,33.59
7117,2019-10-08,8.4,119095,53.84,363.5,12.41,429.75,90.2,339.55
7118,2021-04-17,11.7,61829,86.84,94.09,16.34,197.27,17.68,179.59
7119,2021-04-10,4.7,7750,59.4,74.88,17.85,152.12,61.43,90.69
7120,2022-04-02,5.9,4288,77.74,43.53,14.41,135.67,109.16,26.51
7121,2021-07-06,7.3,6382,91.95,84.11,10.39,186.46,40.91,145.55
7122,2019-08-12,3.6,3866,69.93,44.68,60.58,175.19,45.85,129.34
7123,2021-02-22,5.0,1436,91.52,277.48,12.38,381.39,72.5,308.88
7124,2022-03-15,9.2,12671,74.79,35.34,16.79,126.93,65.13,61.8
7125,2021-08-22,11.3,1935,112.51,104.59,40.64,257.74,65.33,192.42
7126,2021-08-07,5.1,1363,55.68,136.02,14.1,205.8,80.06,125.74
7127,2021-11-19,8.0,1942,73.25,65.89,12.72,151.86,43.27,108.58
7128,2019-02-14,7.6,12806,90.82,127.38,12.22,230.41,57.09,173.32
7129,2023-12-16,9.5,5434,107.35,276.41,61.99,445.75,71.16,374.59
7130,2020-04-15,7.2,5788,64.7,200.96,64.54,330.2,64.5,265.7
7131,2019-02-03,7.7,37486,125.63,35.87,14.33,175.83,63.98,111.85
7132,2020-10-14,9.5,1392,61.53,55.74,28.35,145.61,35.9,109.72
7133,2022-12-21,2.3,2013,76.32,37.32,14.68,128.33,45.67,82.66
7134,2021-04-09,11.8,12717,98.06,43.38,9.35,150.8,67.37,83.43
7135,2019-08-09,8.4,2423,54.7,70.85,33.54,159.09,90.33,68.76
7136,2020-06-17,5.2,220,52.06,44.82,29.34,126.22,34.56,91.66
7137,2020-11-22,6.9,15440,126.65,36.1,19.22,181.97,56.66,125.31
7138,2022-10-22,11.4,17781,269.54,32.77,21.41,323.71,66.42,257.29
7139,2021-07-20,1.0,64,551.51,54.14,16.95,622.6,62.12,560.48
7140,2021-04-20,8.4,4965,85.35,54.25,12.65,152.26,54.87,97.39
7141,2023-11-02,9.4,5542,82.61,35.04,89.76,207.41,75.85,131.56
7142,2021-10-07,13.4,424,152.64,840.72,24.06,1017.42,56.6,960.82
7143,2023-04-23,3.5,1286,73.53,344.5,63.06,481.09,67.38,413.71
7144,2020-08-04,8.2,2601,80.74,113.53,67.17,261.44,63.09,198.36
7145,2022-02-13,7.6,14385,82.81,46.48,46.92,176.22,34.6,141.62
7146,2019-08-27,15.8,432,74.52,73.75,15.09,163.37,110.81,52.56
7147,2022-09-20,10.8,8737,78.57,55.4,19.17,153.15,52.8,100.34
7148,2020-03-16,12.3,5113,79.78,35.94,22.96,138.68,55.25,83.42
7149,2019-05-28,10.7,9606,84.21,35.03,111.74,230.98,50.43,180.55
7150,2021-10-29,3.7,29638,67.29,53.05,14.61,134.94,78.75,56.19
7151,2022-08-04,10.1,12560,64.72,165.4,10.23,240.36,54.8,185.56
7152,2020-01-23,11.7,3907,66.01,67.87,29.39,163.28,39.69,123.59
7153,2021-12-09,14.4,19919,112.35,52.71,20.57,185.64,56.07,129.57
7154,2023-03-21,8.0,8526,92.64,38.39,19.54,150.58,89.37,61.21
7155,2021-07-04,1.7,6506,189.05,35.48,17.92,242.45,34.12,208.32
7156,2020-09-29,7.0,11741,73.95,171.95,60.93,306.83,42.68,264.15
7157,2023-05-30,7.5,466,97.13,32.06,28.72,157.91,112.7,45.21
7158,2023-08-28,8.1,26103,107.71,80.77,16.25,204.72,53.8,150.93
7159,2019-10-05,16.4,1493,56.78,36.1,11.41,104.3,60.26,44.04
7160,2021-09-15,8.0,11207,656.92,50.09,15.31,722.33,43.41,678.92
7161,2022-08-16,6.7,3517,138.76,39.88,17.85,196.5,54.88,141.62
7162,2020-08-11,6.4,6947,121.1,112.89,13.29,247.28,46.43,200.84
7163,2020-10-10,8.6,2081,509.67,54.79,11.92,576.38,10.0,566.38
7164,2020-09-09,6.2,4813,69.17,206.74,13.62,289.53,54.13,235.4
7165,2023-06-19,3.9,6030,69.02,154.61,19.61,243.24,56.59,186.65
7166,2019-05-15,8.0,55787,101.47,197.55,27.74,326.75,52.34,274.41
7167,2020-08-02,10.0,6382,258.77,41.13,74.31,374.21,51.3,322.9
7168,2022-03-16,4.3,23963,58.64,219.6,69.3,347.54,15.47,332.07
7169,2020-05-04,7.9,43935,345.13,73.12,11.87,430.13,93.78,336.34
7170,2020-04-22,12.3,4599,126.97,27.75,26.98,181.7,65.32,116.39
7171,2022-03-28,2.4,25587,57.08,90.82,37.6,185.5,36.74,148.76
7172,2020-01-19,6.7,2049,387.3,123.82,20.88,532.0,31.44,500.56
7173,2019-06-12,10.5,27440,104.12,128.37,13.24,245.73,67.22,178.51
7174,2020-03-16,7.2,3892,125.92,91.61,29.23,246.76,60.65,186.11
7175,2022-04-27,8.0,3026,72.01,50.31,26.84,149.17,60.01,89.15
7176,2020-02-19,9.6,2784,61.97,70.47,10.19,142.62,46.09,96.53
7177,2022-09-24,3.3,6161,93.2,179.38,11.03,283.62,88.94,194.68
7178,2023-06-19,4.3,5752,62.78,47.68,15.51,125.98,41.94,84.03
7179,2022-04-19,9.6,3325,67.5,900.0,30.14,997.63,56.79,940.84
7180,2019-10-15,9.8,8168,134.13,111.62,24.43,270.18,50.19,219.99
7181,2019-07-06,6.2,14020,71.02,50.3,168.64,289.96,60.05,229.91
7182,2022-03-07,13.1,7335,60.75,138.02,13.1,211.87,58.29,153.58
7183,2019-05-10,8.3,11725,61.88,455.13,36.01,553.03,67.93,485.1
7184,2019-07-13,5.4,599,79.78,34.58,13.69,128.04,71.53,56.51
7185,2019-11-12,10.2,5154,92.92,43.96,18.81,155.69,55.46,100.24
7186,2023-12-14,8.1,35935,223.31,266.06,33.52,522.9,51.95,470.95
7187,2019-05-24,5.3,5487,71.66,73.93,21.14,166.73,63.42,103.3
7188,2019-01-16,2.9,574,1500.0,167.24,14.7,1681.94,82.31,1599.63
7189,2022-08-18,7.1,3140,70.47,63.31,19.32,153.1,90.53,62.56
7190,2020-02-27,4.9,124506,245.28,43.77,17.67,306.72,65.27,241.45
7191,2019-09-02,8.5,14485,65.08,98.88,22.27,186.22,47.81,138.41
7192,2021-07-15,9.8,281,192.81,30.9,33.87,257.58,56.6,200.97
7193,2022-02-04,1.8,5371,253.59,56.86,16.7,327.15,27.75,299.4
7194,2022-01-16,7.3,3502,113.63,35.76,24.94,174.33,80.24,94.09
7195,2019-05-09,14.5,27662,242.74,68.17,11.4,322.31,56.42,265.9
7196,2021-06-25,8.4,1325,54.89,158.62,18.05,231.56,67.77,163.79
7197,2021-06-05,6.7,1231,81.46,43.46,40.1,165.01,35.66,129.35
7198,2019-12-07,8.6,9951,70.82,38.74,39.9,149.46,61.33,88.13
7199,2019-01-04,10.4,11168,1500.0,39.85,21.47,1561.32,70.73,1490.58
7200,2022-09-12,8.9,1102,91.3,61.82,41.3,194.42,56.65,137.78
7201,2022-12-04,3.3,1139,68.15,63.39,15.44,146.98,54.2,92.78
7202,2019-11-02,6.6,3665,112.47,39.78,23.09,175.34,64.74,110.61
7203,2021-06-26,6.0,19367,54.98,33.65,11.87,100.5,45.93,54.57
7204,2020-08-29,9.0,33537,69.98,51.22,9.33,130.52,85.25,45.28
7205,2023-10-11,8.1,796,66.39,92.89,18.65,177.94,74.0,103.94
7206,2022-06-02,10.3,10840,86.28,101.88,14.49,202.65,52.12,150.53
7207,2022-10-03,4.3,2541,70.11,40.49,12.65,123.25,71.76,51.49
7208,2021-09-18,12.0,1008,60.31,77.04,162.94,300.29,56.85,243.43
7209,2019-11-17,13.6,489257,82.32,232.01,14.66,328.98,57.22,271.77
7210,2020-07-12,2.9,6421,89.15,41.27,9.96,140.38,51.63,88.76
7211,2022-04-19,10.5,7707,1500.0,31.66,264.22,1795.88,47.7,1748.17
7212,2020-09-09,6.1,3302,186.93,91.15,20.44,298.52,68.08,230.44
7213,2020-12-11,8.0,6502,79.44,74.49,12.2,166.12,61.25,104.87
7214,2022-11-10,7.0,2291,70.05,87.57,22.78,180.4,44.01,136.39
7215,2023-06-30,11.7,17992,120.21,32.64,12.71,165.56,55.08,110.48
7216,2023-12-21,7.3,29447,72.94,231.15,10.29,314.39,61.32,253.07
7217,2023-12-01,4.6,3184,67.43,60.23,20.58,148.24,99.04,49.21
7218,2022-02-05,7.6,23818,115.45,33.44,15.33,164.23,61.31,102.91
7219,2020-06-14,1.3,12045,60.95,95.65,18.54,175.14,42.08,133.06
7220,2020-02-14,3.0,5368,56.78,56.01,76.98,189.78,65.58,124.2
7221,2022-08-12,10.3,7781,177.62,114.78,15.9,308.29,29.74,278.55
7222,2021-03-28,8.1,28289,53.7,399.46,12.42,465.58,49.77,415.8
7223,2022-04-09,5.7,907,130.57,181.18,27.07,338.83,30.24,308.58
7224,2022-09-16,8.7,27542,105.8,59.0,12.38,177.18,86.8,90.38
7225,2020-05-07,3.7,1850,72.31,38.95,49.47,160.73,95.13,65.6
7226,2022-05-03,1.2,52386,85.4,53.92,17.97,157.29,62.88,94.4
7227,2019-01-12,8.2,26252,568.81,55.3,35.96,660.07,97.49,562.58
7228,2019-07-14,11.9,1091,92.45,48.41,17.68,158.54,50.62,107.91
7229,2020-05-04,4.8,12684,1500.0,900.0,24.07,2424.07,53.89,2370.17
7230,2021-03-05,7.4,1122,315.88,91.19,16.53,423.59,67.29,356.3
7231,2021-05-30,10.1,4148,1455.3,34.87,21.87,1512.04,103.08,1408.96
7232,2019-07-01,10.1,1605,76.66,175.09,20.68,272.44,48.16,224.28
7233,2021-08-19,9.8,253,69.38,51.26,44.6,165.24,30.91,134.33
7234,2020-10-17,4.7,3085,355.84,51.86,11.53,419.22,94.64,324.58
7235,2022-09-01,8.5,1498,123.03,900.0,11.32,1034.35,15.98,1018.38
7236,2020-11-24,5.6,8842,811.19,104.47,9.63,925.29,31.75,893.54
7237,2019-01-30,4.8,124800,129.37,53.39,59.72,242.48,52.69,189.79
7238,2023-06-08,8.4,2650,58.19,193.26,13.03,264.48,65.23,199.25
7239,2023-08-29,6.1,66757,81.86,32.54,12.27,126.66,75.25,51.42
7240,2023-12-25,8.8,6611,802.35,900.0,23.92,1726.28,73.27,1653.01
7241,2023-12-22,6.9,1280,534.32,48.01,17.5,599.83,70.3,529.54
7242,2022-01-24,9.0,3800,50.54,90.84,79.93,221.3,42.8,178.5
7243,2022-11-05,11.4,2154,142.06,46.14,14.16,202.36,50.4,151.96
7244,2021-02-16,7.3,2434,84.71,78.79,300.0,463.5,71.75,391.75
7245,2020-03-19,5.4,5019,1333.81,77.74,17.11,1428.66,56.12,1372.53
7246,2019-10-25,11.0,1283,192.96,58.13,38.47,289.56,62.2,227.36
7247,2021-03-18,10.3,772,52.72,900.0,37.7,990.42,56.65,933.78
7248,2023-10-27,9.6,2332,80.91,275.95,20.95,377.82,45.16,332.65
7249,2021-04-24,7.4,13382,135.39,32.59,46.18,214.16,70.34,143.82
7250,2021-10-12,4.6,2535,300.36,37.96,10.68,349.0,10.0,339.0
7251,2022-10-16,9.5,101,56.54,51.48,17.35,125.36,53.32,72.04
7252,2022-10-29,7.7,23922,118.87,33.33,14.3,166.5,52.49,114.0
7253,2020-07-07,6.8,910,144.45,64.92,13.07,222.44,55.86,166.58
7254,2019-10-30,8.2,11516,157.43,381.61,48.46,587.49,88.34,499.15
7255,2020-02-25,6.7,143,102.8,33.59,15.25,151.65,61.22,90.43
7256,2022-06-23,10.6,5129,73.95,41.45,14.53,129.92,92.24,37.68
7257,2023-10-10,8.6,1177,76.52,69.26,15.27,161.04,56.2,104.84
7258,2022-06-14,13.0,2350,74.39,72.45,14.55,161.39,47.27,114.12
7259,2023-04-07,11.9,448,67.53,136.37,11.13,215.04,53.3,161.74
7260,2019-07-04,5.9,1621,58.64,36.84,22.51,118.0,86.62,31.38
7261,2020-04-12,3.7,3364,60.64,42.99,17.84,121.47,78.5,42.97
7262,2021-01-23,9.6,5937,198.6,63.41,33.17,295.17,84.46,210.72
7263,2019-12-29,8.3,2167,50.5,41.89,27.59,119.98,63.75,56.23
7264,2022-07-30,11.1,769,64.47,137.52,33.3,235.29,76.72,158.57
7265,2023-04-26,5.8,4732,83.9,139.17,26.6,249.67,40.34,209.33
7266,2019-12-02,4.8,23074,60.82,57.61,18.69,137.12,60.63,76.5
7267,2019-06-11,9.3,4233,54.65,99.78,12.92,167.35,51.75,115.6
7268,2022-03-29,12.3,842,240.62,32.11,21.62,294.35,80.82,213.53
7269,2023-02-06,5.3,6118,132.46,337.61,24.08,494.15,64.58,429.57
7270,2023-06-13,7.7,7582,61.19,43.19,23.15,127.53,41.78,85.76
7271,2022-09-07,11.0,14923,602.14,277.36,154.75,1034.25,33.87,1000.38
7272,2019-01-12,9.4,8124,54.89,69.4,59.13,183.43,50.86,132.56
7273,2022-12-18,6.8,13491,612.79,32.59,119.06,764.44,40.87,723.57
7274,2022-01-01,9.7,1085,115.12,56.43,20.75,192.3,95.69,96.6
7275,2020-08-10,9.9,12379,416.42,69.03,12.93,498.38,80.88,417.51
7276,2019-07-20,8.4,2597,88.83,189.33,37.12,315.29,53.6,261.69
7277,2020-06-05,7.5,27881,1500.0,64.35,17.44,1581.79,66.01,1515.78
7278,2020-05-19,8.5,921,393.59,278.0,11.45,683.04,71.5,611.54
7279,2023-10-28,5.5,2048,654.37,34.99,16.83,706.19,67.1,639.09
7280,2023-09-08,7.3,8487,130.61,345.11,16.7,492.41,45.44,446.98
7281,2021-02-26,9.1,69597,128.97,61.24,48.55,238.77,43.05,195.72
7282,2021-11-28,11.4,7923,196.72,35.79,15.74,248.25,39.07,209.18
7283,2019-03-01,5.4,1869,73.74,69.56,10.51,153.82,58.37,95.45
7284,2020-07-31,9.5,455,97.23,39.88,35.32,172.43,64.24,108.19
7285,2019-11-17,5.3,4583,148.99,154.22,21.06,324.27,71.81,252.47
7286,2022-12-29,10.2,3473,89.39,42.82,15.2,147.41,60.97,86.43
