Video_ID,Upload_Date,Length_Minutes,Views,Ads_Revenue,Sponsorship_Revenue,Donations,Total_Revenue,Expenses,Net_Profit
6373,2019-12-11,11.3,1292,127.29,407.56,47.45,582.3,10.0,572.3
6374,2019-08-12,7.4,24646,104.36,52.17,38.78,195.3,66.19,129.11
6375,2021-04-09,8.4,12456,76.7,89.39,11.44,177.53,22.6,154.93
6376,2020-05-02,9.5,5761,170.27,53.44,13.07,236.78,10.0,226.78
6377,2021-05-26,8.9,12232,151.22,88.96,87.53,327.72,600.0,-272.28
6378,2021-04-28,12.6,6434,57.85,314.17,17.22,389.24,90.54,298.7
6379,2022-06-06,8.8,7883,71.26,64.03,18.9,154.19,48.91,105.28
6380,2022-11-14,5.3,4530,56.07,31.29,14.8,102.16,195.89,-93.72
6381,2021-09-05,8.0,1211,61.77,153.59,17.11,232.46,178.34,54.12
6382,2023-06-01,16.4,3655,82.75,35.18,50.09,168.02,146.98,21.04
6383,2021-10-13,2.3,4131,161.86,53.21,40.27,255.34,10.0,245.34
6384,2019-07-07,10.3,1270,111.03,53.43,19.69,184.15,10.0,174.15
6385,2019-09-27,6.1,5739,587.38,900.0,20.38,1507.76,46.1,1461.66
6386,2023-06-19,10.2,1255,68.29,44.95,11.28,124.52,10.0,114.52
6387,2019-11-06,13.1,6682,55.86,112.42,15.93,184.2,55.68,128.53
6388,2022-03-01,6.4,56604,105.51,147.35,18.89,271.74,73.07,198.67
6389,2023-04-24,4.8,3310,702.24,53.9,47.34,803.47,59.9,743.57
6390,2021-12-31,8.5,1832,88.14,73.47,18.77,180.37,10.0,170.37
6391,2023-12-22,13.0,7052,90.07,272.69,39.82,402.58,76.5,326.09
6392,2021-04-24,7.9,5866,313.12,312.04,10.41,635.57,137.68,497.89
6393,2023-08-23,17.3,1094,61.17,67.21,207.02,335.4,10.0,325.4
6394,2022-04-25,11.7,19075,113.68,227.79,13.66,355.13,81.77,273.36
6395,2020-04-30,3.4,680,64.57,32.86,12.95,110.38,33.18,77.2
6396,2022-04-29,9.2,1940,64.67,69.08,25.46,159.21,10.0,149.21
6397,2022-12-16,12.6,2786,98.67,147.35,10.77,256.79,63.26,193.53
6398,2019-04-30,4.7,1539,71.11,51.35,27.41,149.87,54.58,95.29
6399,2019-08-08,9.9,855,88.68,99.29,14.36,202.33,55.1,147.23
6400,2019-02-22,7.5,3780,186.28,76.25,18.93,281.46,62.92,218.53
6401,2023-10-24,6.8,9320,65.3,377.21,44.31,486.82,52.16,434.66
6402,2023-01-14,4.1,166,109.11,41.21,42.98,193.3,100.64,92.65
6403,2022-12-06,10.9,1795,183.99,126.45,9.72,320.15,57.06,263.1
6404,2023-07-25,8.6,42635,78.15,185.65,25.68,289.47,132.24,157.24
6405,2022-06-14,8.8,15394,92.83,66.66,19.27,178.76,10.0,168.76
6406,2021-01-27,7.0,2908,205.52,54.4,18.1,278.02,78.69,199.33
6407,2021-01-07,8.4,10551,110.99,32.96,34.15,178.1,44.41,133.7
6408,2020-12-20,4.9,825,55.64,170.92,34.01,260.57,192.19,68.38
6409,2020-02-10,9.5,19349,1500.0,81.52,15.01,1596.53,177.4,1419.13
6410,2020-08-30,8.2,5653,102.26,112.55,12.43,227.23,92.34,134.89
6411,2021-10-17,10.5,12095,62.27,900.0,11.65,973.92,79.94,893.99
6412,2020-02-26,10.8,892,61.26,37.18,124.0,222.44,38.16,184.29
6413,2020-12-12,11.5,3049,116.19,74.22,14.4,204.82,164.05,40.77
6414,2019-09-04,11.5,12937,60.69,33.12,16.67,110.47,10.0,100.47
6415,2019-03-13,7.6,119502,52.03,52.57,14.66,119.26,225.42,-106.16
6416,2019-07-04,6.4,5964,216.76,822.45,32.46,1071.67,68.86,1002.81
6417,2019-01-06,10.7,1919,97.19,99.16,31.51,227.86,18.12,209.74
6418,2022-05-14,7.0,5302,589.34,143.59,23.38,756.31,164.23,592.08
6419,2023-04-17,11.4,3257,82.13,61.7,29.37,173.2,37.56,135.64
6420,2023-06-23,4.4,62788,106.65,900.0,16.54,1023.19,36.41,986.78
6421,2021-06-24,5.7,44837,91.09,49.15,17.8,158.05,111.77,46.28
6422,2020-01-22,9.3,2661,796.32,217.3,9.84,1023.46,10.0,1013.46
6423,2023-11-27,13.7,28603,62.75,68.63,10.39,141.77,10.0,131.77
6424,2020-11-29,6.4,2015,163.1,87.57,25.89,276.56,49.33,227.23
6425,2022-01-04,10.4,668,73.63,66.5,134.22,274.35,23.11,251.24
6426,2022-04-15,8.2,2127,67.23,45.98,133.78,246.99,93.17,153.82
6427,2021-04-06,8.1,19409,253.35,35.96,36.07,325.37,86.28,239.09
6428,2023-12-28,8.0,29450,71.03,181.59,42.5,295.11,10.0,285.11
6429,2019-12-15,11.1,1230,94.74,114.39,89.64,298.76,10.0,288.76
6430,2022-07-02,7.4,15821,65.03,49.9,10.86,125.79,97.91,27.88
6431,2023-09-22,8.4,5685,170.39,32.67,17.84,220.89,83.47,137.42
6432,2019-11-04,11.7,12305,74.19,47.83,68.06,190.08,10.0,180.08
6433,2022-09-30,10.4,9541,66.39,154.07,48.45,268.92,121.63,147.29
6434,2022-02-24,10.5,5988,74.85,51.45,19.88,146.18,69.4,76.77
6435,2019-10-14,9.2,580651,98.37,69.32,13.67,181.36,319.76,-138.4
6436,2021-02-04,6.1,4802,335.16,35.99,24.74,395.89,73.77,322.12
6437,2020-12-25,6.5,2062,119.81,67.62,12.58,200.02,27.48,172.54
6438,2021-01-31,13.0,18083,143.16,275.78,34.33,453.27,19.52,433.75
6439,2023-06-08,7.5,24775,59.8,81.07,15.51,156.39,75.49,80.9
6440,2023-02-19,4.4,7459,56.75,92.7,18.64,168.08,30.35,137.74
6441,2020-01-18,9.6,18855,57.42,43.45,54.36,155.23,10.0,145.23
6442,2022-11-30,9.0,1923,166.6,71.3,84.58,322.47,27.26,295.22
6443,2020-01-23,3.6,12746,538.01,62.32,57.83,658.16,52.49,605.67
6444,2020-06-08,4.5,40208,93.81,69.8,300.0,463.61,10.0,453.61
6445,2023-04-30,6.5,3569,92.1,165.76,141.48,399.34,10.0,389.34
6446,2020-09-30,4.5,6770,75.3,365.67,43.29,484.26,124.33,359.93
6447,2021-07-26,5.8,13214,119.44,91.09,25.23,235.76,69.21,166.55
6448,2023-07-08,4.5,6056,92.2,108.48,20.04,220.71,95.87,124.84
6449,2019-10-03,15.0,12794,231.17,37.96,28.99,298.12,57.1,241.02
6450,2020-05-14,12.2,21336,74.86,121.19,14.3,210.34,10.0,200.34
6451,2020-12-17,7.5,3450,462.87,33.25,18.02,514.14,10.0,504.14
6452,2019-12-03,7.2,195,94.17,59.57,20.71,174.45,70.86,103.59
6453,2021-07-20,9.3,6119,160.67,49.46,9.58,219.71,428.17,-208.46
6454,2020-04-25,7.7,28091,54.18,88.6,16.22,159.0,92.46,66.54
6455,2021-06-29,9.9,1648,87.95,112.23,20.45,220.62,157.25,63.38
6456,2022-07-20,6.9,1235,52.06,50.64,10.73,113.43,93.91,19.52
6457,2021-12-17,9.5,9677,99.26,72.33,125.9,297.49,10.0,287.49
6458,2022-09-13,7.7,2621,196.11,43.24,10.28,249.62,60.0,189.63
6459,2023-10-21,4.4,1983,91.63,137.85,11.1,240.58,152.26,88.32
6460,2019-04-19,10.1,22303,65.38,95.18,25.25,185.81,10.0,175.81
6461,2022-07-26,8.6,5629,152.42,79.16,16.51,248.09,10.0,238.09
6462,2023-09-06,8.4,40,56.35,900.0,11.76,968.11,99.55,868.56
6463,2019-11-24,8.8,27921,333.53,125.3,18.25,477.09,94.9,382.18
6464,2023-12-05,4.4,3840,169.41,42.8,17.69,229.9,54.98,174.92
6465,2019-11-11,12.6,3280,278.79,91.71,234.21,604.71,34.58,570.14
6466,2023-02-06,12.6,6441,54.9,242.68,10.67,308.25,66.86,241.39
6467,2022-02-08,6.2,2493,149.7,67.11,15.98,232.79,47.26,185.53
6468,2020-11-29,9.7,3495,59.32,45.57,25.03,129.92,300.04,-170.12
6469,2021-02-19,9.2,36372,58.45,72.68,25.3,156.42,38.31,118.12
6470,2022-06-06,5.6,56544,1500.0,48.36,12.89,1561.25,68.44,1492.81
6471,2023-03-01,11.9,7632,112.94,45.03,19.09,177.06,67.39,109.66
6472,2019-06-05,13.6,83140,215.35,77.01,10.98,303.34,77.05,226.29
6473,2023-02-05,6.3,6368,53.4,235.37,12.25,301.01,10.0,291.01
6474,2023-09-21,8.1,484,63.76,66.03,26.1,155.89,63.91,91.99
6475,2022-07-19,7.5,13863,181.54,351.85,20.22,553.61,224.51,329.1
6476,2021-06-05,11.7,2266,119.72,45.71,91.69,257.12,84.09,173.03
6477,2021-10-22,12.3,823,52.23,49.71,30.41,132.34,189.38,-57.04
6478,2021-01-27,3.8,12789,495.49,62.72,15.04,573.25,73.03,500.23
6479,2020-12-22,2.4,3532,112.21,70.31,11.06,193.57,60.03,133.54
6480,2023-03-15,8.0,2249,124.18,545.16,11.48,680.82,10.0,670.82
6481,2021-07-01,9.5,75252,77.03,89.63,48.64,215.3,135.33,79.97
6482,2022-08-02,6.9,17846,72.23,84.3,99.03,255.57,10.0,245.57
6483,2021-05-20,8.5,2553,107.26,66.14,37.04,210.43,79.21,131.22
6484,2019-01-13,8.6,5698,108.37,63.25,40.88,212.51,55.06,157.45
6485,2020-08-30,7.0,9715,592.72,170.22,123.28,886.23,80.08,806.15
6486,2020-05-12,9.3,19538,84.02,296.45,46.04,426.52,44.24,382.28
6487,2023-10-23,8.0,2224,62.17,96.93,10.85,169.95,118.7,51.25
6488,2019-08-26,8.4,1633,99.59,69.89,41.3,210.78,10.0,200.78
6489,2022-01-22,7.8,1075,135.56,54.58,14.72,204.85,117.13,87.72
6490,2022-09-23,12.1,38693,91.04,63.28,12.29,166.61,10.0,156.61
6491,2021-02-19,9.2,1607,257.75,33.05,15.15,305.95,132.25,173.7
6492,2022-04-09,6.9,3713,87.28,64.18,24.04,175.5,110.4,65.1
6493,2020-08-28,9.4,7802,76.31,145.9,15.42,237.63,82.22,155.4
6494,2020-10-22,8.0,4826,117.98,65.51,13.23,196.71,95.16,101.55
6495,2023-07-06,9.8,5214,54.64,94.03,86.21,234.88,33.3,201.58
6496,2023-05-10,10.2,223,65.55,364.55,24.01,454.11,90.19,363.92
6497,2021-04-28,10.3,3233,103.42,36.16,14.7,154.29,16.93,137.37
6498,2021-07-24,12.5,13013,55.79,75.25,169.76,300.81,53.83,246.97
6499,2023-01-30,8.8,2001,77.74,50.84,15.51,144.09,600.0,-455.91
6500,2020-09-19,10.5,106,74.29,51.36,116.34,241.99,97.29,144.7
6501,2019-05-23,8.0,3918,86.36,75.16,10.75,172.27,171.64,0.63
6502,2022-05-09,8.5,7299,287.26,34.96,25.04,347.26,86.74,260.51
6503,2022-04-18,8.4,24313,73.95,358.29,12.94,445.18,68.15,377.03
6504,2020-12-14,7.3,4530,120.34,119.54,30.3,270.18,10.0,260.18
6505,2022-10-19,7.6,1539,69.85,212.87,11.38,294.1,600.0,-305.9
6506,2020-04-23,6.6,12856,60.56,32.3,26.2,119.06,10.0,109.06
6507,2020-07-18,10.9,405,204.74,54.19,85.47,344.39,53.14,291.25
6508,2020-04-15,7.6,15278,160.78,42.14,13.44,216.36,49.34,167.01
6509,2020-01-19,10.0,2575,172.79,787.97,22.13,982.89,10.0,972.89
6510,2023-09-12,8.3,2663,127.66,96.03,22.27,245.96,90.58,155.38
6511,2021-07-14,5.6,6693,55.62,70.61,11.6,137.83,85.82,52.01
6512,2020-02-21,5.2,41,76.63,75.4,113.43,265.46,190.43,75.03
6513,2019-11-04,12.1,1720,111.22,92.66,11.52,215.41,172.74,42.67
6514,2020-10-10,5.6,17689,92.88,67.5,14.93,175.3,66.59,108.71
6515,2023-09-14,4.9,3307,136.76,75.83,291.96,504.56,39.26,465.29
6516,2022-10-22,9.9,865,60.56,49.49,10.49,120.55,165.65,-45.1
6517,2021-10-21,2.9,6994,56.05,81.84,30.67,168.57,90.42,78.15
6518,2021-12-03,4.7,4408,66.17,32.57,300.0,398.74,34.62,364.13
6519,2021-01-08,6.0,3371,63.04,147.79,11.96,222.79,70.9,151.89
6520,2022-01-26,11.9,9536,50.88,68.38,16.38,135.64,107.13,28.5
6521,2023-10-10,8.9,9358,73.07,234.23,18.98,326.28,10.0,316.28
6522,2022-07-12,12.8,534,296.67,99.79,16.39,412.84,10.0,402.84
6523,2023-12-29,10.1,384816,172.45,40.76,16.23,229.44,153.12,76.32
6524,2023-12-12,8.6,1367,72.37,129.8,14.07,216.24,54.72,161.52
6525,2019-05-20,10.8,31668,1500.0,42.53,17.8,1560.33,36.4,1523.94
6526,2023-02-13,11.5,15214,96.21,269.94,75.84,441.98,101.22,340.76
6527,2022-06-14,15.3,5676,397.94,201.53,36.92,636.39,10.0,626.39
6528,2021-08-31,3.8,3313,52.97,34.13,12.65,99.75,35.48,64.26
6529,2021-10-13,4.5,25379,86.16,57.76,73.98,217.89,10.0,207.89
6530,2021-08-10,6.8,4575,1454.35,35.5,54.17,1544.02,47.25,1496.77
6531,2021-06-22,13.1,14973,1500.0,37.84,47.08,1584.92,111.23,1473.69
6532,2019-03-13,8.9,4037,71.04,39.78,14.44,125.26,10.0,115.26
6533,2023-08-18,6.6,772,81.76,39.89,24.53,146.17,17.78,128.4
6534,2022-04-28,11.2,36686,62.49,69.27,20.04,151.8,281.81,-130.0
6535,2022-07-15,5.9,5371,77.78,33.53,12.19,123.5,117.74,5.76
6536,2022-09-06,13.9,11715,223.17,43.72,25.62,292.51,61.52,231.0
6537,2019-04-17,9.5,19292,328.1,67.28,16.19,411.57,35.23,376.34
6538,2022-06-09,11.1,6725,251.2,73.34,14.87,339.4,111.76,227.65
6539,2021-12-01,8.4,905,63.73,38.47,59.34,161.54,10.0,151.54
6540,2023-09-22,6.5,4026,67.84,34.06,18.01,119.91,124.23,-4.32
6541,2021-06-01,9.6,14154,73.55,55.69,10.5,139.73,10.0,129.73
6542,2019-05-19,8.8,13495,74.15,55.15,300.0,429.3,76.06,353.24
6543,2020-09-06,8.4,3559,64.26,47.17,72.18,183.61,10.0,173.61
6544,2023-09-03,6.3,4443,57.67,42.27,10.49,110.44,35.1,75.33
6545,2021-05-12,14.7,6056,323.76,29.6,16.88,370.24,59.3,310.94
6546,2019-09-30,8.0,2724,60.33,39.9,35.36,135.59,62.58,73.01
6547,2023-02-13,6.5,1695,78.42,868.75,14.65,961.81,10.0,951.81
6548,2020-02-20,9.1,50801,56.72,34.31,12.23,103.26,35.49,67.77
6549,2020-05-20,12.1,51683,117.63,30.42,295.96,444.0,10.0,434.0
6550,2021-01-02,16.3,2257,106.78,126.2,11.98,244.97,57.25,187.72
6551,2023-10-15,1.0,11496,71.8,43.96,13.29,129.04,10.0,119.04
6552,2020-02-28,9.4,11476,224.86,81.68,14.81,321.35,139.63,181.73
6553,2022-12-01,12.1,171,100.38,31.43,119.31,251.12,10.0,241.12
6554,2023-05-11,2.8,14878,124.79,46.14,11.91,182.84,77.51,105.33
6555,2020-01-25,8.7,39215,87.89,225.22,111.52,424.62,95.24,329.39
6556,2019-12-08,10.2,2583,114.94,139.12,13.22,267.29,162.16,105.12
6557,2021-08-03,9.2,5600,71.13,39.41,18.62,129.16,10.0,119.16
6558,2020-09-05,5.6,2418,153.98,44.48,66.87,265.32,104.29,161.03
6559,2020-05-07,10.9,430,77.9,79.53,37.36,194.79,72.08,122.71
6560,2019-07-11,2.7,4403,90.95,50.55,18.11,159.61,98.22,61.39
6561,2020-05-13,4.3,2589,93.56,163.15,16.35,273.06,37.51,235.55
6562,2021-04-01,8.8,5497,372.52,85.58,46.5,504.6,180.98,323.62
6563,2023-10-02,8.5,3655,64.69,133.74,14.86,213.28,100.63,112.66
6564,2022-06-10,12.0,1869,147.42,42.2,44.25,233.87,80.86,153.01
6565,2019-08-15,4.2,30769,94.06,188.72,14.51,297.29,24.63,272.66
6566,2022-10-26,6.5,12003,58.42,154.22,17.31,229.95,10.0,219.95
6567,2019-05-19,7.5,1872,373.12,87.75,11.3,472.18,10.0,462.18
6568,2021-05-05,8.7,3035,89.23,88.32,15.29,192.84,11.65,181.19
6569,2021-03-27,8.2,62054,71.84,31.11,9.47,112.42,157.68,-45.26
6570,2022-03-18,10.2,6696,80.19,48.84,99.03,228.05,137.2,90.86
6571,2022-02-12,1.0,15840,70.75,124.39,18.98,214.12,93.04,121.08
6572,2023-01-13,9.0,7523,70.11,72.73,30.8,173.63,98.27,75.36
6573,2021-12-22,8.4,12314,71.83,172.26,11.72,255.82,10.0,245.82
6574,2019-04-14,8.5,4400,151.59,67.66,129.1,348.35,10.0,338.35
6575,2021-05-20,8.8,61528,92.78,96.2,12.51,201.49,113.97,87.52
6576,2020-10-29,14.0,2058,307.96,90.09,15.45,413.51,190.77,222.74
6577,2019-09-30,4.4,386,242.53,37.19,28.11,307.83,10.0,297.83
6578,2021-10-26,10.2,3464,91.28,111.28,82.39,284.95,209.28,75.67
6579,2022-03-16,4.6,7518,177.71,110.64,54.32,342.66,10.0,332.66
6580,2019-07-03,8.0,33223,68.33,57.46,15.54,141.32,10.0,131.32
6581,2021-11-17,9.2,5788,1500.0,75.72,17.86,1593.58,29.11,1564.47
6582,2023-04-23,5.9,2238,185.77,38.63,112.54,336.94,25.12,311.82
6583,2022-02-16,6.5,3913,59.72,48.0,12.13,119.84,109.03,10.81
6584,2019-10-20,3.2,14929,109.47,35.53,27.45,172.45,10.0,162.45
6585,2022-10-26,3.5,18920,91.41,69.05,300.0,460.46,31.15,429.31
6586,2022-06-21,5.4,11303,108.69,553.52,36.39,698.61,10.0,688.61
6587,2023-05-23,9.5,480,224.87,88.27,16.82,329.96,35.86,294.1
6588,2023-10-16,7.2,7016,77.44,33.46,16.54,127.44,55.14,72.3
6589,2022-05-26,8.6,2762,84.05,85.8,12.92,182.78,234.41,-51.63
6590,2019-06-26,7.5,982,150.62,45.62,11.81,208.05,73.79,134.26
6591,2022-08-15,10.4,1200,784.5,61.0,19.71,865.21,136.57,728.64
6592,2023-08-27,8.1,9580,151.02,105.33,37.67,294.02,50.5,243.51
6593,2019-02-27,4.5,5235,69.74,46.97,18.19,134.9,137.37,-2.47
6594,2022-07-16,8.0,2850,96.4,99.02,121.69,317.11,64.35,252.75
6595,2019-11-04,7.6,2287,835.61,241.42,19.73,1096.75,10.0,1086.75
6596,2023-05-13,3.5,1716,191.4,84.16,21.88,297.44,60.73,236.71
6597,2022-08-04,10.2,7826,89.33,35.05,58.37,182.75,26.66,156.08
6598,2021-09-03,10.0,17905,314.03,114.81,154.8,583.64,10.0,573.64
6599,2022-02-02,10.3,8444,138.12,35.42,150.44,323.99,95.73,228.26
6600,2022-06-05,8.7,8879,1500.0,55.37,14.38,1569.75,76.78,1492.97
6601,2022-06-24,7.3,2072,211.02,267.01,89.59,567.62,600.0,-32.38
6602,2020-11-30,8.2,2793,56.61,49.1,10.97,116.67,62.22,54.46
6603,2023-02-26,9.5,405972,76.84,114.14,11.46,202.44,57.02,145.42
6604,2019-03-24,8.1,3231,63.24,45.76,37.9,146.9,394.84,-247.94
6605,2022-04-24,11.9,12908,198.2,35.29,14.07,247.56,90.16,157.41
6606,2019-09-09,11.2,10853,87.14,94.64,9.97,191.75,36.67,155.08
6607,2022-10-10,7.1,4426,186.73,49.78,21.79,258.31,95.42,162.89
6608,2023-11-09,5.5,4898,998.76,58.1,13.34,1070.21,90.46,979.75
6609,2023-09-16,8.8,2605,86.78,90.01,15.28,192.06,10.0,182.06
6610,2021-03-06,11.5,3537,100.27,35.96,15.56,151.79,77.98,73.81
6611,2021-06-15,10.0,2797,75.26,33.62,31.37,140.26,39.69,100.57
6612,2019-07-29,7.5,60651,73.05,413.99,10.31,497.34,10.0,487.34
6613,2021-03-26,4.7,3194,51.3,151.25,14.88,217.43,46.32,171.11
6614,2020-08-31,1.0,13636,73.19,76.36,14.11,163.66,10.0,153.66
6615,2020-03-22,6.1,4103,53.2,551.89,35.98,641.07,48.93,592.15
6616,2020-04-04,9.0,4637,80.37,481.02,13.5,574.88,143.69,431.19
6617,2021-08-25,6.9,204,61.24,90.58,20.92,172.74,47.39,125.36
6618,2020-04-16,3.3,221,406.8,34.57,10.67,452.04,146.35,305.69
6619,2023-10-10,7.9,363,82.75,900.0,19.42,1002.17,145.3,856.88
6620,2020-01-05,13.5,277,65.23,32.33,31.4,128.95,64.34,64.61
6621,2021-06-18,5.7,33462,62.4,94.25,9.09,165.74,50.81,114.93
6622,2023-02-24,5.1,8925,66.86,209.63,81.93,358.43,103.91,254.52
6623,2021-07-11,10.3,1470,116.18,50.94,13.64,180.76,160.28,20.48
6624,2019-05-17,9.8,5855,62.96,34.24,16.08,113.28,112.29,0.99
6625,2020-01-02,4.0,17036,187.34,900.0,19.48,1106.82,196.33,910.49
6626,2021-06-30,7.2,5931,480.15,900.0,18.14,1398.28,194.42,1203.86
6627,2019-07-03,2.3,3307,204.26,179.6,15.39,399.25,226.18,173.07
6628,2023-05-31,12.2,1887,92.0,82.14,36.14,210.28,101.88,108.4
6629,2022-08-03,11.3,3855,123.1,46.69,67.13,236.92,54.0,182.92
6630,2020-04-16,9.4,1092,284.99,83.51,58.08,426.58,261.12,165.46
6631,2022-10-30,10.8,6946,68.74,411.96,16.88,497.57,60.87,436.7
6632,2020-10-15,8.2,415465,92.68,185.48,31.3,309.45,60.25,249.21
6633,2021-01-18,7.0,17569,103.29,35.6,19.84,158.73,75.58,83.15
6634,2020-06-20,1.2,4072,141.2,51.03,45.97,238.19,59.28,178.91
6635,2023-03-15,13.0,6434,109.0,94.92,12.59,216.51,163.51,53.0
6636,2021-03-12,9.6,1556,55.15,240.75,26.88,322.78,56.49,266.29
6637,2023-05-22,12.1,5834,387.49,76.89,19.78,484.15,10.0,474.15
6638,2022-06-27,8.4,51260,93.39,856.66,300.0,1250.06,140.16,1109.9
6639,2021-07-08,4.9,656,90.77,77.17,31.28,199.22,16.8,182.41
6640,2020-05-24,12.0,11850,499.02,32.04,102.89,633.95,60.98,572.97
6641,2020-09-21,3.8,71,69.55,65.61,12.83,147.99,156.28,-8.29
6642,2021-09-28,11.2,1389,59.25,88.79,12.12,160.17,10.0,150.17
6643,2022-01-01,10.8,5170,71.77,63.7,69.15,204.62,195.44,9.18
6644,2022-07-29,11.9,3527,59.58,59.68,12.69,131.95,112.85,19.1
6645,2021-07-04,9.7,2501,88.01,47.12,17.82,152.95,10.0,142.95
6646,2022-10-15,5.3,27291,105.45,75.48,89.4,270.32,87.41,182.91
6647,2021-10-30,3.9,20618,54.21,58.52,22.64,135.37,34.46,100.91
6648,2022-05-19,11.5,1264,100.18,35.67,18.98,154.83,62.71,92.12
6649,2019-06-01,7.5,10647,1500.0,269.94,300.0,2069.94,10.0,2059.94
6650,2021-10-25,8.6,1963,63.01,73.09,12.32,148.42,152.98,-4.56
6651,2022-05-03,8.4,905,74.6,31.32,14.67,120.59,20.38,100.21
6652,2022-07-30,9.8,27166,61.62,64.26,19.03,144.91,135.13,9.78
6653,2020-04-08,1.4,909,67.09,52.0,12.85,131.93,125.19,6.74
6654,2022-02-10,8.9,42797,55.1,194.3,60.97,310.36,61.92,248.44
6655,2019-09-28,6.0,969,110.09,46.18,36.94,193.21,10.0,183.21
6656,2022-04-01,7.1,3186,163.75,47.49,15.14,226.38,56.94,169.44
6657,2020-04-04,6.3,2295,91.86,143.37,14.01,249.25,10.0,239.25
6658,2019-04-15,5.6,6656,174.22,43.84,13.28,231.34,10.0,221.34
6659,2023-09-13,1.3,4296,139.99,82.83,15.13,237.95,31.25,206.7
6660,2023-04-29,6.2,5159,73.36,83.94,26.4,183.7,93.42,90.28
6661,2022-07-29,9.3,79922,448.41,84.47,18.47,551.35,20.22,531.13
6662,2023-09-07,10.5,6161,89.01,63.75,18.41,171.17,10.0,161.17
6663,2019-06-11,8.7,82576,83.73,56.93,252.23,392.89,202.23,190.66
6664,2019-12-17,3.2,20422,129.61,56.18,39.48,225.27,61.71,163.56
6665,2020-03-09,9.0,5169,171.84,41.14,26.66,239.64,10.0,229.64
6666,2021-05-01,10.4,9891,1091.96,87.36,38.73,1218.05,43.78,1174.27
6667,2019-05-20,4.7,181,110.23,88.35,25.49,224.08,92.66,131.42
6668,2023-02-03,2.2,4118,96.87,145.53,13.95,256.35,10.0,246.35
6669,2022-03-01,8.9,7581,1500.0,110.68,14.67,1625.35,74.96,1550.39
6670,2019-03-28,9.7,3215,188.52,197.53,37.74,423.79,26.89,396.9
6671,2023-09-08,14.1,8974,73.05,121.26,21.27,215.58,209.82,5.76
6672,2019-07-02,8.3,6745,141.99,30.82,47.28,220.09,81.6,138.49
6673,2020-01-03,10.0,5072,252.37,67.69,14.28,334.33,10.0,324.33
6674,2019-05-09,13.4,8218,164.6,259.16,12.54,436.3,61.81,374.49
6675,2022-06-23,3.6,4,119.41,214.48,88.9,422.79,92.09,330.7
6676,2023-06-13,11.8,22775,56.89,215.2,176.54,448.64,10.0,438.64
6677,2023-05-21,4.0,328,80.98,37.61,15.94,134.53,103.05,31.48
6678,2020-10-31,4.3,7098,110.76,38.14,36.43,185.33,600.0,-414.67
6679,2022-11-02,5.9,10653,74.14,81.5,23.17,178.81,10.0,168.81
6680,2019-05-29,1.0,4339,67.63,130.23,14.93,212.79,103.93,108.86
6681,2021-09-11,8.8,4797,70.72,48.72,31.55,150.99,47.39,103.6
6682,2021-05-01,4.4,2706,309.51,82.23,247.87,639.61,346.3,293.31
6683,2022-12-27,12.8,414083,116.38,29.11,11.03,156.51,10.0,146.51
6684,2020-09-19,11.4,4840,67.82,264.98,22.88,355.68,120.17,235.51
6685,2023-10-16,9.2,1506,291.72,77.1,25.13,393.96,106.3,287.66
6686,2023-02-01,9.0,4192,82.49,52.76,14.93,150.18,56.49,93.69
6687,2020-03-21,12.1,25,62.79,49.89,118.93,231.62,64.64,166.98
6688,2023-02-13,6.7,5281,501.65,59.69,28.75,590.09,35.41,554.69
6689,2021-06-02,6.5,13731,70.58,30.96,12.04,113.58,25.66,87.92
6690,2019-10-21,2.5,22989,65.79,56.53,15.63,137.96,60.38,77.57
6691,2023-11-24,8.5,5655,79.14,47.8,25.03,151.97,116.32,35.65
6692,2022-03-12,12.7,1658,50.48,52.41,16.21,119.1,10.0,109.1
6693,2019-09-07,3.8,7314,121.6,54.14,11.89,187.63,106.94,80.69
6694,2021-05-27,12.2,5823,80.54,62.8,187.41,330.75,35.72,295.03
6695,2021-08-05,7.0,16568,251.44,51.2,15.48,318.12,175.89,142.23
6696,2021-09-01,10.8,2083,92.29,66.85,17.5,176.64,373.24,-196.6
6697,2022-08-18,1.0,2463,348.15,121.44,27.75,497.34,14.35,482.99
6698,2021-11-14,4.5,4509,799.89,109.55,15.68,925.12,81.64,843.48
6699,2021-02-27,9.7,9094,299.88,35.75,18.32,353.95,95.8,258.15
6700,2021-09-10,9.6,3272,53.79,112.05,11.4,177.25,10.0,167.25
6701,2021-06-07,7.5,5327,113.65,115.91,22.06,251.62,454.1,-202.48
6702,2021-06-08,8.8,36410,296.89,41.99,16.85,355.73,45.73,310.0
6703,2019-03-11,7.2,3153,64.3,156.97,25.22,246.49,10.0,236.49
6704,2020-09-16,9.5,21936,54.96,185.06,24.82,264.83,44.15,220.68
6705,2021-05-24,12.2,239,81.05,244.97,11.52,337.54,29.86,307.68
6706,2022-02-09,7.4,40739,63.16,40.92,11.64,115.72,33.24,82.48
6707,2022-10-19,8.2,11069,89.58,62.32,9.52,161.42,59.3,102.12
6708,2022-08-19,8.5,9145,69.96,51.63,55.86,177.45,17.47,159.99
6709,2020-04-15,3.8,6054,85.53,79.87,86.08,251.49,146.61,104.87
6710,2019-04-01,6.7,5011,114.74,49.85,59.07,223.66,600.0,-376.34
6711,2020-06-13,3.2,900,60.4,126.4,23.67,210.47,510.05,-299.57
