Video_ID,Upload_Date,Net_Profit
2963,2022-01-29,-36.07
2964,2019-09-01,32.69
2965,2020-05-04,10.3
2966,2019-01-12,-33.57
2967,2022-06-16,23.4
2968,2020-07-14,3.15
2969,2019-02-11,-2.41
2970,2020-11-08,10.14
2971,2020-08-16,-8.61
2972,2022-12-23,-26.41
2973,2022-03-27,-10.32
2974,2022-05-24,-3.35
2975,2023-08-21,-17.93
2976,2023-01-25,8.85
2977,2019-05-14,24.23
2978,2021-12-26,-6.06
2979,2021-10-27,-47.51
2980,2021-08-05,-3.73
2981,2023-03-30,-16.15
2982,2019-03-14,-4.95
2983,2020-02-03,11.99
2984,2022-11-29,-16.97
2985,2023-08-26,-28.61
2986,2020-07-31,0.71
2987,2021-05-08,-14.48
2988,2019-05-10,35.92
2989,2021-07-19,4.63
2990,2023-01-29,-12.58
2991,2022-05-14,-8.02
2992,2023-12-17,-2.87
2993,2023-11-27,2.53
2994,2019-09-23,2.43
2995,2023-04-10,25.76
2996,2021-03-03,-1.58
2997,2019-09-10,10.12
2998,2021-04-01,9.36
2999,2022-08-05,1.6
3000,2019-06-13,-4.78
3001,2019-04-05,6.28
3002,2023-12-11,-12.87
3003,2021-04-12,-22.6
3004,2022-02-07,29.41
3005,2019-12-02,3.95
3006,2021-04-01,2.73
3007,2019-08-26,-3.71
3008,2020-01-16,11.91
3009,2022-12-30,-3.46
3010,2021-06-17,-31.34
3011,2020-04-27,-8.66
3012,2021-06-20,10.58
3013,2021-11-14,-12.3
3014,2023-08-04,-39.15
3015,2022-02-14,-5.53
3016,2020-04-26,-34.44
3017,2022-11-16,-7.29
3018,2021-07-05,23.53
3019,2021-09-20,-23.52
3020,2021-08-21,13.55
3021,2020-06-20,34.0
3022,2022-01-07,23.85
3023,2023-05-23,-4.07
3024,2022-04-11,-33.53
3025,2021-11-01,4.49
3026,2023-12-29,2.77
3027,2019-05-08,17.05
3028,2023-06-20,-0.39
3029,2019-04-02,7.25
3030,2023-08-04,-21.63
3031,2020-06-26,14.25
3032,2021-04-25,-26.58
3033,2023-04-05,-5.21
3034,2023-08-09,12.82
3035,2021-09-15,20.3
3036,2020-03-22,14.29
3037,2020-01-25,13.9
3038,2020-11-02,-0.22
3039,2019-02-12,-22.76
3040,2019-09-11,-8.58
3041,2022-02-27,-39.41
3042,2021-12-19,34.95
3043,2020-10-24,44.68
3044,2020-04-11,-35.92
3045,2019-10-14,-28.45
3046,2021-10-07,27.12
3047,2023-03-21,-15.52
3048,2023-01-30,27.76
3049,2021-02-16,14.48
3050,2019-12-11,-4.11
3051,2020-10-03,19.68
3052,2020-01-17,-0.79
3053,2023-12-08,-127.45
3054,2020-11-20,11.36
3055,2022-06-30,15.33
3056,2021-12-15,36.89
3057,2023-01-26,92.02
3058,2020-04-01,3.91
3059,2021-09-09,25.96
3060,2019-03-24,25.71
3061,2022-01-27,13.99
3062,2019-05-29,-3.27
3063,2022-09-14,21.53
3064,2022-03-25,10.12
3065,2019-07-09,-23.34
3066,2023-02-26,20.05
3067,2021-06-01,-32.28
3068,2019-09-20,10.85
3069,2022-01-08,-11.01
3070,2020-02-04,2.99
3071,2021-02-02,-29.79
3072,2020-08-31,-15.39
3073,2022-07-07,-4.09
3074,2023-12-01,-4.99
3075,2023-06-27,-15.7
3076,2023-04-25,15.02
3077,2021-02-23,8.66
3078,2019-04-11,-8.46
3079,2022-10-14,-0.24
3080,2022-11-04,11.0
3081,2021-03-30,-44.56
3082,2022-05-29,8.04
3083,2021-03-30,-13.18
3084,2020-02-24,-53.85
3085,2019-05-04,-11.06
3086,2020-02-26,-21.46
3087,2022-06-08,-10.13
3088,2023-09-10,27.15
3089,2021-12-22,18.03
3090,2023-02-17,25.94
3091,2023-07-10,27.46
3092,2023-09-23,-19.54
3093,2023-05-17,23.85
3094,2021-02-06,-11.63
3095,2020-04-27,21.55
3096,2020-06-02,11.95
3097,2019-06-04,5.98
3098,2019-04-02,-20.64
3099,2021-09-08,25.71
3100,2023-03-30,-22.27
3101,2020-03-30,-2.76
3102,2023-10-31,1.01
3103,2020-08-20,-34.63
3104,2023-07-27,12.65
3105,2020-05-24,10.4
3106,2022-04-21,11.49
3107,2020-01-21,41.61
3108,2023-05-17,-11.05
3109,2023-10-21,-5.43
3110,2020-02-09,137.69
3111,2019-09-03,-41.47
3112,2021-01-11,27.94
3113,2023-06-03,-5.84
3114,2020-10-22,-9.64
3115,2020-10-11,13.58
3116,2023-02-03,11.73
3117,2022-12-17,4.46
3118,2021-06-19,17.1
3119,2019-03-06,-4.06
3120,2021-11-02,-23.19
3121,2019-08-01,24.32
3122,2019-08-30,-7.52
3123,2020-05-07,-10.82
3124,2022-05-21,5.62
3125,2023-09-13,-23.7
3126,2019-12-04,1.26
3127,2019-06-22,19.87
3128,2020-11-02,32.21
3129,2019-06-13,15.05
3130,2020-04-09,23.63
3131,2021-09-21,-14.21
3132,2020-05-11,15.69
3133,2020-11-30,-3.51
3134,2020-01-30,23.61
3135,2020-12-03,8.46
3136,2019-11-04,22.28
3137,2023-11-27,-0.63
3138,2019-07-02,-14.15
3139,2020-09-20,0.76
3140,2023-12-23,-6.95
3141,2020-05-24,25.72
3142,2023-09-28,-26.64
3143,2020-06-29,-33.66
3144,2023-05-07,10.16
3145,2020-09-15,-8.84
3146,2023-11-23,-23.47
3147,2020-08-16,1.26
3148,2021-01-13,3.93
3149,2022-06-04,25.72
3150,2023-11-04,-37.23
3151,2023-10-23,4.74
3152,2022-12-30,33.32
3153,2022-12-16,29.73
3154,2020-07-07,8.24
3155,2019-01-21,-18.37
3156,2020-07-07,-4.35
3157,2020-02-01,-19.61
3158,2020-09-16,-8.98
3159,2019-04-15,51.69
3160,2019-07-11,7.25
3161,2019-01-17,29.37
3162,2022-02-17,-2.51
3163,2020-01-28,-4.17
3164,2020-02-29,20.07
3165,2019-05-09,11.6
3166,2022-02-27,15.0
3167,2020-07-25,-31.81
3168,2023-05-03,17.19
3169,2019-01-29,42.49
3170,2022-01-25,-16.71
3171,2021-10-30,29.35
3172,2019-08-30,16.81
3173,2019-08-20,17.72
3174,2021-02-27,12.82
3175,2022-07-31,-12.06
3176,2020-12-15,-26.44
3177,2021-01-28,8.01
3178,2021-03-12,0.5
3179,2021-02-14,-18.42
3180,2020-12-26,-8.37
3181,2019-07-19,-22.7
3182,2021-08-02,34.83
3183,2019-03-20,16.99
3184,2021-08-13,-19.87
3185,2021-05-05,9.35
3186,2022-04-11,-19.66
3187,2020-04-11,-37.6
3188,2020-08-03,-13.21
3189,2022-12-10,-1.37
3190,2021-07-28,10.05
3191,2020-03-24,15.53
3192,2019-03-28,-7.59
3193,2019-04-11,13.36
3194,2021-10-28,-31.97
3195,2021-04-24,29.71
3196,2022-05-08,-31.43
3197,2023-03-09,-9.59
3198,2019-03-28,-14.4
3199,2019-02-12,-28.56
3200,2022-11-09,5.03
3201,2023-07-03,44.68
3202,2022-12-29,-36.58
3203,2020-02-12,1.14
3204,2023-02-15,-27.96
3205,2020-10-25,-4.21
3206,2021-11-06,12.99
3207,2023-07-27,-6.35
3208,2019-05-28,-37.13
3209,2019-10-04,30.07
3210,2019-08-20,-19.55
3211,2020-01-01,13.48
3212,2022-06-05,-22.72
3213,2023-08-02,-3.43
3214,2020-03-11,7.71
3215,2020-02-03,-16.67
3216,2022-05-19,8.14
3217,2022-11-15,-11.9
3218,2020-05-13,-8.63
3219,2020-06-23,29.82
3220,2020-07-16,8.93
3221,2023-02-23,10.75
3222,2020-03-17,14.1
3223,2022-07-08,11.83
3224,2021-02-11,6.42
3225,2019-12-16,25.42
3226,2022-10-07,-18.51
3227,2020-06-03,3.95
3228,2022-09-05,-6.18
3229,2019-05-18,3.21
3230,2023-04-23,-12.25
3231,2023-07-05,-33.0
3232,2021-09-18,15.06
3233,2020-01-03,65.7
3234,2022-05-28,22.09
3235,2022-09-22,14.32
3236,2022-05-31,6.49
3237,2023-07-30,-2.27
3238,2023-11-27,-1.75
3239,2019-12-26,-2.8
3240,2021-07-09,-15.7
3241,2019-11-25,-30.96
3242,2021-08-19,3.22
3243,2020-04-07,-2.31
3244,2021-08-03,23.44
3245,2021-08-20,15.09
3246,2023-05-04,-41.71
3247,2022-11-06,33.63
3248,2021-04-15,-9.49
3249,2023-06-02,11.79
3250,2023-06-29,-34.39
3251,2019-06-18,4.56
3252,2019-08-05,14.65
3253,2020-01-13,34.22
3254,2019-04-29,14.12
3255,2019-07-09,21.75
3256,2021-02-05,-34.72
3257,2020-01-05,-9.89
3258,2023-12-07,20.33
3259,2019-05-29,-5.44
3260,2023-08-27,-21.72
3261,2020-10-13,3.25
3262,2023-02-20,-7.2
3263,2021-02-08,-8.77
3264,2020-01-09,-14.53
3265,2021-02-19,3.24
3266,2023-09-13,21.27
3267,2019-06-09,10.87
3268,2019-12-17,-37.56
3269,2022-08-04,21.29
3270,2022-08-04,14.15
3271,2021-06-10,4.52
3272,2022-06-03,9.28
3273,2020-06-06,10.74
3274,2020-06-05,9.09
3275,2021-02-21,-19.72
3276,2019-09-30,11.14
3277,2021-07-24,3.75
3278,2022-11-26,9.57
3279,2019-07-02,-13.05
3280,2023-08-16,20.1
3281,2020-05-02,-11.58
3282,2021-04-25,-0.85
3283,2019-05-04,-10.24
3284,2021-09-11,-20.77
3285,2023-07-08,14.84
3286,2021-02-28,-7.98
3287,2020-02-18,3.31
3288,2023-10-15,-26.71
3289,2022-04-10,-36.63
3290,2022-08-04,25.37
3291,2022-12-29,28.15
3292,2020-11-16,-12.16
3293,2019-04-23,8.85
3294,2021-06-06,-8.63
3295,2019-05-02,10.84
3296,2023-04-17,-23.34
3297,2022-05-30,-24.38
3298,2023-07-13,-3.55
3299,2019-02-08,7.04
3300,2020-05-11,-19.03
3301,2021-02-18,-23.65
3302,2022-06-10,24.62
3303,2021-07-31,-10.79
3304,2023-04-03,1.6
3305,2019-05-29,24.71
3306,2022-11-21,44.62
3307,2021-10-18,7.11
3308,2020-10-22,18.0
3309,2023-07-20,-23.17
3310,2019-10-29,16.45
3311,2022-10-15,19.37
3312,2019-08-26,-20.43
3313,2020-10-08,-10.98
3314,2020-10-24,24.6
3315,2019-08-24,-5.75
3316,2023-10-26,28.35
3317,2019-07-22,2.37
3318,2019-09-13,-0.28
3319,2020-08-20,20.56
3320,2020-10-23,273.28
3321,2019-08-23,13.74
3322,2022-09-30,2.9
3323,2020-06-17,23.89
3324,2021-05-09,26.65
3325,2023-12-26,11.69
3326,2023-12-10,7.29
3327,2023-01-29,14.99
3328,2021-02-08,-29.79
3329,2020-06-24,-22.78
3330,2019-08-01,5.1
3331,2020-04-07,-16.43
3332,2020-03-11,-2.07
3333,2019-10-10,1.36
3334,2023-05-05,-20.96
3335,2023-06-19,11.67
3336,2023-01-26,-37.65
3337,2022-12-01,-4.98
3338,2019-03-29,-31.26
3339,2021-12-03,-7.32
3340,2020-04-05,18.75
3341,2019-10-05,-14.07
3342,2023-09-03,-48.46
3343,2020-02-25,-4.06
3344,2023-09-21,-20.18
3345,2022-10-08,13.33
3346,2020-11-26,-3.27
3347,2020-05-29,1.9
3348,2020-12-03,23.84
3349,2023-07-12,-7.87
3350,2019-01-19,2.03
3351,2019-01-23,-6.15
3352,2020-02-17,18.79
3353,2021-11-19,2.68
3354,2019-04-18,10.14
3355,2022-10-22,22.15
3356,2022-07-28,-39.25
3357,2022-02-25,14.2
3358,2022-06-06,4.24
3359,2022-02-08,-15.53
3360,2019-05-16,19.54
3361,2019-12-28,20.08
3362,2022-04-24,-5.27
3363,2023-08-07,-33.71
3364,2023-05-27,-5.21
3365,2019-05-09,-17.47
3366,2022-07-08,-44.89
3367,2020-05-29,10.2
3368,2020-03-24,30.91
3369,2022-02-01,-3.1
3370,2023-02-15,10.62
3371,2022-06-01,25.38
3372,2021-05-23,3.31
3373,2023-02-23,-11.39
3374,2020-04-17,-42.38
3375,2021-10-30,16.56
3376,2022-11-29,6.79
3377,2019-10-29,18.09
3378,2019-08-19,-48.85
3379,2023-10-21,42.41
3380,2021-07-11,-16.87
3381,2021-12-25,20.17
3382,2021-07-25,-39.07
3383,2019-04-22,-4.5
3384,2021-11-02,-8.68
3385,2022-11-17,-21.48
3386,2020-05-14,-18.66
3387,2021-07-20,32.56
3388,2020-08-20,-4.68
3389,2019-08-22,40.99
3390,2020-08-24,23.32
3391,2019-11-10,-41.15
3392,2020-07-19,-5.81
3393,2021-11-01,-8.75
3394,2019-07-28,-18.65
3395,2021-11-03,-10.18
3396,2023-07-15,30.17
3397,2022-12-12,42.3
3398,2022-12-31,-8.59
3399,2022-11-01,7.61
3400,2021-11-09,-7.58
3401,2020-08-09,-8.4
3402,2023-11-14,15.58
3403,2023-10-25,41.69
3404,2021-10-11,20.55
3405,2021-12-29,16.87
3406,2022-05-19,-0.85
3407,2022-01-29,12.41
3408,2020-11-28,23.09
3409,2019-05-12,-12.06
3410,2023-07-05,1.17
3411,2022-11-05,-6.43
3412,2022-03-01,-12.36
3413,2021-11-09,19.15
3414,2020-06-19,-2.37
3415,2021-10-10,8.94
3416,2019-08-15,9.65
3417,2022-03-23,-3.01
3418,2023-11-01,-29.4
3419,2023-02-01,-7.61
3420,2021-04-01,11.41
3421,2021-05-20,3.94
3422,2020-02-09,-38.87
3423,2019-07-21,22.02
3424,2019-02-07,-10.64
3425,2021-07-30,11.72
3426,2023-12-01,16.67
3427,2019-07-07,11.86
3428,2021-12-16,37.01
3429,2021-07-29,26.3
3430,2021-11-09,-8.99
3431,2019-09-30,-14.84
3432,2022-02-16,-0.08
3433,2020-08-05,-8.32
3434,2020-05-30,7.24
3435,2022-05-29,-22.56
3436,2020-06-09,28.34
3437,2023-03-19,2.91
3438,2023-10-18,28.35
3439,2023-10-31,-23.14
3440,2019-12-02,-23.18
3441,2020-11-28,21.1
3442,2021-12-14,-10.31
3443,2020-05-14,-18.59
3444,2021-06-18,23.14
3445,2021-02-04,-15.55
3446,2020-06-19,-3.49
3447,2019-06-11,-10.39
3448,2023-08-21,14.56
3449,2020-08-16,-0.36
3450,2019-06-08,18.22
3451,2022-04-26,-24.13
3452,2019-03-01,4.29
3453,2021-07-03,0.62
3454,2022-09-04,-18.18
3455,2019-07-30,0.55
3456,2020-02-10,-0.99
3457,2020-10-25,-4.36
3458,2022-02-06,25.59
3459,2022-01-04,12.97
3460,2020-06-25,-15.58
3461,2022-08-30,-8.57
3462,2021-09-24,9.65
3463,2022-02-14,10.95
3464,2021-07-15,24.28
3465,2021-05-17,0.59
3466,2023-09-24,-13.57
3467,2019-01-19,-34.97
3468,2020-03-07,-21.81
3469,2023-09-05,15.37
3470,2021-01-09,-21.87
3471,2022-10-05,-38.91
3472,2019-07-02,18.94
3473,2019-04-23,-7.22
3474,2022-04-21,-16.63
3475,2020-04-25,-29.72
3476,2022-03-15,-29.58
3477,2021-04-10,-5.62
3478,2023-07-10,-2.6
3479,2022-02-10,21.35
3480,2021-02-01,-1.82
3481,2020-04-20,-11.92
3482,2021-02-01,-5.06
3483,2022-08-19,-45.19
3484,2021-08-28,-10.02
3485,2021-10-16,9.53
3486,2022-02-15,4.44
3487,2019-06-10,12.71
3488,2020-02-05,21.26
3489,2019-07-17,-31.7
3490,2022-07-07,-13.7
3491,2020-10-21,19.22
3492,2023-11-11,2.21
3493,2021-12-06,-1.61
3494,2020-02-03,21.38
3495,2023-09-30,-15.67
3496,2023-05-02,-14.46
3497,2019-03-19,-15.15
3498,2019-05-04,-27.38
3499,2019-03-16,-4.79
3500,2019-05-17,3.19
3501,2020-08-24,-21.48
3502,2022-11-24,-2.27
3503,2021-04-16,-11.11
3504,2023-03-09,-0.23
3505,2020-05-14,32.73
3506,2023-05-16,1.89
3507,2019-05-18,3.6
3508,2019-02-19,39.53
3509,2023-11-30,-18.35
3510,2021-08-30,11.78
3511,2023-07-01,-11.71
3512,2023-07-07,12.76
3513,2019-09-11,-13.69
3514,2023-07-12,-6.31
3515,2020-12-10,-10.53
3516,2020-07-16,-13.19
3517,2021-01-26,-36.14
3518,2022-12-20,7.0
3519,2020-06-30,-13.71
3520,2022-08-18,-5.81
3521,2021-07-10,2.71
3522,2020-08-03,-29.3
3523,2022-10-04,-10.53
3524,2019-02-18,-35.2
3525,2021-07-05,-7.69
3526,2022-01-02,30.68
3527,2020-12-04,-2.6
3528,2019-09-18,-22.72
3529,2019-12-22,-10.28
3530,2023-05-25,30.98
3531,2023-06-14,-9.48
3532,2022-07-07,-31.22
3533,2020-09-29,-33.55
3534,2021-01-12,-6.63
3535,2022-08-11,13.16
3536,2021-10-06,10.92
3537,2021-07-19,20.48
3538,2020-10-02,12.03
3539,2021-03-02,18.52
3540,2022-08-29,-44.7
3541,2020-09-03,26.62
3542,2021-03-19,-30.1
3543,2022-04-20,43.88
3544,2020-11-16,-14.51
3545,2022-10-19,-14.18
3546,2019-07-07,-12.02
3547,2023-05-12,0.63
3548,2023-04-16,-27.04
3549,2023-06-08,6.82
3550,2023-08-15,18.3
3551,2021-09-11,25.54
3552,2020-07-01,-21.62
3553,2020-12-25,6.53
3554,2021-07-14,-9.98
3555,2022-12-02,-9.39
3556,2021-05-25,-18.42
3557,2020-09-09,15.21
3558,2020-02-18,-3.12
3559,2022-09-27,-10.61
3560,2022-05-28,1.16
3561,2021-06-21,37.13
3562,2019-06-12,-2.03
3563,2022-05-28,6.72
3564,2019-09-27,-84.67
3565,2020-09-23,2.08
3566,2021-06-24,23.41
3567,2022-11-24,16.86
3568,2022-04-20,-26.47
3569,2023-06-30,12.15
3570,2023-10-19,-147.02
3571,2019-07-24,-7.55
3572,2020-08-04,19.06
3573,2023-04-29,-55.1
3574,2021-04-20,-18.22
3575,2022-06-05,48.37
3576,2023-09-16,15.24
3577,2023-07-01,4.05
3578,2020-08-18,39.89
3579,2019-09-07,-21.78
3580,2021-05-24,27.06
3581,2023-01-04,-18.01
3582,2023-04-06,2.76
3583,2019-07-15,-75.01
3584,2020-11-20,-7.29
3585,2023-03-23,24.6
3586,2021-12-29,-5.46
3587,2020-09-30,8.7
3588,2022-11-23,-8.65
3589,2020-11-02,8.99
3590,2023-11-19,15.46
3591,2022-05-11,-13.94
3592,2022-03-17,-17.83
3593,2023-02-04,-6.31
3594,2023-08-06,-7.27
3595,2021-08-01,-40.26
3596,2019-07-18,9.53
3597,2022-12-20,7.72
3598,2023-08-17,-35.02
3599,2020-05-06,16.54
3600,2021-06-14,-7.48
3601,2019-05-22,5.85
3602,2022-08-29,-4.37
3603,2019-06-14,5.13
3604,2019-11-10,2.14
3605,2019-01-21,18.23
3606,2022-01-10,-0.43
3607,2023-05-24,13.75
3608,2022-02-28,28.18
3609,2023-06-11,-7.16
3610,2023-10-20,-3.69
3611,2021-09-10,8.07
3612,2019-11-01,-43.24
3613,2020-01-06,-18.7
3614,2021-05-02,-8.43
3615,2020-01-19,12.6
3616,2020-03-20,7.21
3617,2020-02-29,25.96
3618,2019-06-10,20.03
3619,2022-04-16,-39.44
3620,2020-09-20,-41.73
3621,2023-09-28,2.56
3622,2021-06-13,-32.09
3623,2020-05-04,-40.07
3624,2021-10-13,-14.64
3625,2019-11-23,-25.31
3626,2020-08-20,-20.09
3627,2021-10-11,14.23
3628,2019-10-16,-7.04
3629,2020-08-15,29.53
3630,2023-08-15,-10.14
3631,2023-05-16,10.53
3632,2020-07-26,-12.54
3633,2022-10-09,-3.18
3634,2019-01-28,-5.77
3635,2021-08-11,12.86
3636,2019-02-12,15.54
3637,2023-09-01,38.01
3638,2020-02-27,-3.33
3639,2023-06-10,10.91
3640,2019-06-26,-22.8
3641,2020-06-12,7.95
3642,2023-06-22,1.02
3643,2021-08-23,-80.28
3644,2023-02-26,-14.72
3645,2019-07-17,-41.33
3646,2020-09-01,-14.62
3647,2023-05-20,5.62
3648,2021-04-21,-8.28
3649,2021-05-02,11.16
3650,2023-03-21,-47.86
3651,2023-03-18,-57.15
3652,2019-01-22,5.91
3653,2022-02-09,-24.63
3654,2021-12-16,-1.92
3655,2021-12-25,47.09
3656,2021-04-21,21.49
3657,2019-04-08,32.77
3658,2022-03-13,-7.31
3659,2020-03-10,22.87
3660,2020-09-28,27.38
3661,2023-08-30,-20.67
3662,2022-01-14,26.04
3663,2020-08-10,20.84
3664,2019-12-10,-13.28
3665,2022-08-10,4.3
3666,2020-07-24,26.18
3667,2023-08-01,-8.3
3668,2020-09-02,18.14
3669,2023-09-24,-7.15
3670,2019-08-31,-22.59
3671,2020-07-14,-87.11
3672,2021-08-17,-5.28
3673,2019-02-01,7.11
3674,2020-01-26,5.49
3675,2019-10-04,37.99
3676,2020-06-15,34.0
3677,2022-03-23,11.34
3678,2020-01-18,17.0
3679,2021-12-27,-13.46
3680,2021-06-02,-28.66
3681,2019-08-02,6.87
3682,2023-08-06,16.47
3683,2020-01-11,-12.53
3684,2021-01-13,-19.92
3685,2019-08-01,-10.64
3686,2019-03-20,9.41
3687,2023-10-16,8.53
3688,2020-09-19,36.54
3689,2020-08-26,0.79
3690,2021-02-20,-16.75
3691,2022-11-05,-10.56
3692,2021-09-27,-22.63
3693,2020-11-10,22.98
3694,2019-02-27,-23.54
3695,2023-12-25,-11.4
3696,2021-11-15,10.5
3697,2021-05-30,31.96
3698,2020-03-22,60.02
3699,2019-03-07,-21.2
3700,2023-11-19,12.11
3701,2022-07-01,3.43
3702,2021-12-03,-3.53
3703,2022-01-25,-6.69
3704,2023-04-27,-25.83
3705,2021-10-08,34.19
3706,2019-08-15,-41.66
3707,2021-02-12,26.14
3708,2020-11-09,31.58
3709,2022-12-30,3.8
3710,2023-12-20,-13.41
3711,2020-08-23,-12.21
3712,2020-01-14,17.84
3713,2022-04-16,-5.94
3714,2022-12-21,0.46
3715,2020-12-09,11.86
3716,2019-11-03,19.0
3717,2021-02-17,-11.18
3718,2020-05-18,-25.58
3719,2019-09-25,-21.72
3720,2023-05-29,38.12
3721,2019-01-08,1.49
3722,2020-05-22,-25.73
3723,2020-04-20,-16.9
3724,2022-08-13,25.06
3725,2019-06-13,4.72
3726,2020-04-29,-33.55
3727,2023-06-09,-21.13
3728,2021-12-31,22.6
3729,2020-07-20,0.38
3730,2021-06-23,41.43
3731,2020-07-12,34.64
3732,2019-08-26,40.26
3733,2022-02-01,10.7
3734,2022-05-18,21.06
3735,2020-07-07,-0.6
3736,2021-04-07,-6.12
3737,2020-04-12,-25.87
3738,2023-01-17,-2.82
3739,2022-07-15,-26.34
3740,2020-01-21,-0.31
3741,2021-02-13,-26.01
3742,2021-04-27,-18.43
3743,2020-01-22,-51.44
3744,2021-05-26,-16.78
3745,2019-09-16,-16.43
3746,2019-10-10,-6.74
3747,2023-07-08,23.13
3748,2019-02-09,-1.1
3749,2020-04-30,16.52
3750,2021-07-17,19.55
3751,2019-08-08,33.34
3752,2022-02-26,-16.91
3753,2021-10-11,-24.04
3754,2021-10-20,-1.27
3755,2023-03-24,-21.55
3756,2020-09-04,-8.84
3757,2021-07-16,-20.52
3758,2020-11-18,-20.54
3759,2023-07-01,7.26
3760,2020-09-04,38.26
3761,2019-09-17,-4.53
3762,2021-09-16,7.38
3763,2021-08-23,4.55
3764,2020-01-01,-6.11
3765,2023-11-17,26.65
3766,2023-12-16,-87.53
3767,2020-06-27,-67.81
3768,2020-10-10,-17.0
3769,2023-03-28,1.29
3770,2021-03-24,-2.32
3771,2021-11-05,1.34
3772,2022-02-26,-13.53
3773,2020-07-28,-2.59
3774,2022-02-06,41.54
3775,2021-10-09,-8.73
3776,2023-04-06,43.38
3777,2020-10-31,9.33
3778,2019-09-26,23.94
3779,2022-03-31,17.92
3780,2022-07-07,-49.86
3781,2021-07-12,-1.24
3782,2022-01-30,10.48
3783,2023-03-10,9.86
3784,2023-10-25,13.65
3785,2023-05-14,14.15
3786,2019-09-04,6.99
3787,2023-07-22,15.18
3788,2023-12-24,-17.37
3789,2023-04-10,23.4
3790,2019-05-11,-13.72
3791,2019-12-19,22.17
3792,2019-07-15,-1.39
3793,2023-12-22,3.86
3794,2021-07-18,17.81
3795,2023-08-17,30.02
3796,2022-11-06,-0.81
3797,2021-10-18,3.77
3798,2020-10-06,-51.01
3799,2019-08-15,-17.83
3800,2020-12-01,-32.97
3801,2023-02-08,-9.0
3802,2023-02-09,-18.57
3803,2019-09-22,-15.66
3804,2022-10-27,-18.63
3805,2023-02-18,8.92
3806,2022-12-28,-34.36
3807,2020-10-07,-24.33
3808,2019-07-30,1.12
3809,2023-05-15,18.72
3810,2022-11-01,-17.98
3811,2022-11-19,26.6
3812,2023-01-13,-54.56
3813,2021-07-31,1.15
3814,2022-10-19,6.25
3815,2020-04-01,-43.44
3816,2020-12-25,-19.3
3817,2023-10-18,-39.59
3818,2022-06-03,-10.87
3819,2021-09-08,-17.26
3820,2022-02-28,-5.43
3821,2020-08-10,-11.34
3822,2020-04-20,25.28
3823,2023-12-27,13.56
3824,2021-09-12,8.22
3825,2022-07-24,25.4
3826,2019-06-05,20.02
3827,2023-11-19,22.99
3828,2022-05-26,32.13
3829,2019-07-09,-1.91
3830,2022-12-11,-25.01
3831,2021-09-07,-33.5
3832,2023-08-26,12.13
3833,2023-09-12,-18.06
3834,2020-06-29,82.43
3835,2019-02-10,-12.16
3836,2019-11-03,-19.99
3837,2021-07-31,16.71
3838,2019-12-04,15.98
3839,2022-08-30,30.6
3840,2022-01-03,-5.35
3841,2021-08-10,20.91
3842,2019-10-06,-9.8
3843,2022-04-14,10.71
3844,2021-06-14,-2.59
3845,2023-08-13,38.69
3846,2019-09-30,30.53
3847,2021-04-16,-21.82
3848,2020-09-11,25.68
3849,2023-08-02,-22.39
3850,2021-05-11,23.5
3851,2023-12-12,33.79
3852,2021-07-19,-20.11
3853,2019-10-16,-23.2
3854,2020-12-24,-9.09
3855,2021-06-11,23.67
3856,2019-09-29,8.55
3857,2021-12-25,-5.05
3858,2020-04-27,13.75
3859,2021-07-24,-5.69
3860,2019-09-05,0.8
3861,2019-06-05,5.26
3862,2021-12-06,9.37
3863,2020-03-29,47.29
3864,2019-07-20,-22.99
3865,2023-08-11,18.19
3866,2019-05-04,-13.44
3867,2019-01-01,-6.88
3868,2021-08-25,-3.61
3869,2023-11-18,2.03
3870,2021-05-04,-29.27
3871,2020-10-01,-8.4
3872,2019-07-10,5.48
3873,2023-05-22,3.65
3874,2020-05-30,30.51
3875,2020-03-17,-2.35
3876,2019-05-23,0.46
3877,2022-04-29,0.35
3878,2020-06-16,-1.03
3879,2019-08-15,12.08
3880,2022-08-29,-4.54
3881,2023-07-11,-18.07
3882,2021-08-06,-0.47
3883,2022-08-18,-211.97
3884,2023-08-05,3.71
3885,2020-04-04,-17.31
3886,2022-11-25,3.41
3887,2020-07-04,22.46
3888,2020-01-28,4.54
3889,2023-11-23,-13.94
3890,2021-04-24,-1.09
3891,2022-05-15,33.54
3892,2019-07-29,-20.34
3893,2022-02-12,23.39
3894,2023-10-27,-51.42
3895,2020-10-07,-9.98
3896,2022-06-28,2.47
3897,2019-08-07,-29.83
3898,2020-02-11,36.13
3899,2023-01-06,22.74
3900,2023-06-15,9.88
3901,2022-10-09,21.82
3902,2021-06-06,-25.97
3903,2020-07-11,17.08
3904,2020-07-03,-22.73
3905,2019-05-22,-14.45
3906,2020-09-03,26.55
3907,2020-05-15,-23.98
3908,2021-04-19,25.59
3909,2020-12-02,-4.71
3910,2023-04-20,-27.01
3911,2023-08-10,32.65
3912,2023-04-15,-5.42
3913,2023-03-11,38.05
3914,2020-08-18,-4.09
3915,2019-10-08,-57.8
3916,2020-02-28,29.55
3917,2021-05-05,0.06
3918,2019-09-27,4.23
3919,2019-06-03,13.85
3920,2020-09-05,-1.3
3921,2023-10-17,-22.99
3922,2020-10-23,-20.65
3923,2019-03-24,14.34
3924,2023-07-04,0.05
3925,2021-08-04,19.6
3926,2021-06-17,21.91
